"tier","layer","world","scenario_family","scenario_name","condition","task","block","model","macro_f1","mcc","balanced_accuracy","accuracy","f1_pos","f1_neg","rank_macro_f1"
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k5_disjoint",0.759101984274142,0.561288918647617,0.75941369047619,0.775233516483516,0.816802849749393,0.701401118798891,6
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","classic_fast","glmnet_elasticnet",0.756888022082153,0.552407654364846,0.757044642857143,0.772110805860806,0.813669502952219,0.700106541212087,7
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_CV_nondisjoint",0.756630868779278,0.547870784900579,0.758032738095238,0.76918956043956,0.802140486461006,0.711121251097549,8
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k3_disjoint",0.753752657058613,0.550657357479347,0.753803571428571,0.770091575091575,0.812739361994785,0.69476595212244,9
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_CN","switchBox","kTSP_k5_nondisjoint",0.749537121263276,0.531398587063693,0.751309523809524,0.761570512820513,0.793197566947015,0.705876675579536,10
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","ranger_rf",0.651896725499292,0.330764654930525,0.653616071428571,0.688030303030303,0.759632163750811,0.544161287247773,1
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","svm_linear_liblinear",0.634907818505704,0.281630861675442,0.639866071428571,0.653741258741259,0.710029164048377,0.559786472963031,2
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","sda_shrinklda",0.632646702949979,0.285041540522519,0.633714285714286,0.66847027972028,0.74200936066131,0.523284045238649,3
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_default",0.619459106743655,0.258393353352683,0.624107142857143,0.647931235431235,0.714739766522601,0.52417844696471,4
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_shallow",0.619459106743655,0.258393353352683,0.624107142857143,0.647931235431235,0.714739766522601,0.52417844696471,4
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k9_disjoint",0.614961954162301,0.266866346438322,0.622258928571429,0.652135780885781,0.717600494383931,0.512323413940671,6
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_CV_disjoint",0.606275125540438,0.245679223746211,0.616491071428571,0.636232517482517,0.69133733631508,0.521212914765795,7
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k5_disjoint",0.599615948165333,0.237903753618797,0.610758928571429,0.631573426573427,0.686681054353462,0.512550841977205,8
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.589821322096297,0.209024633936953,0.601857142857143,0.612400932400932,0.661896875131386,0.517745769061209,9
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k3_disjoint",0.583158792284256,0.209921269198571,0.599098214285714,0.608793706293706,0.651597214405331,0.514720370163182,10
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","svm_linear_liblinear",0.623026460716196,0.264960525227415,0.626866071428571,0.656043123543124,0.728403168605241,0.517649752827152,1
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","ranger_rf",0.615461155392663,0.249513683318677,0.619053571428571,0.648551864801865,0.721210610937337,0.50971169984799,2
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","knn_euclidean",0.605646749496968,0.224290286909736,0.609026785714286,0.636293706293706,0.710542070213028,0.500751428780908,3
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_default",0.595549748022173,0.210275283252081,0.602258928571429,0.623062354312354,0.689679326886391,0.501420169157954,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_shallow",0.595549748022173,0.210275283252081,0.602258928571429,0.623062354312354,0.689679326886391,0.501420169157954,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","glmnet_lasso",0.575538260956298,0.20169928521843,0.593241071428571,0.636118881118881,0.724668884555114,0.426407637357483,6
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","glmnet_elasticnet",0.551974977657875,0.16070173969854,0.575366071428571,0.626902680652681,0.724028977153905,0.379920978161845,7
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","sda_shrinklda",0.505865520254037,0.089333085719091,0.533598214285714,0.603001165501165,0.720775553356766,0.290955487151308,8
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k5_disjoint",0.502907373175328,0.0542847179846055,0.523508928571429,0.574752331002331,0.678330623928828,0.327484122421829,9
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.501222987187511,0.0537280697674131,0.526,0.583857808857809,0.694385743068661,0.308060231306361,10
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","ranger_rf",0.580226963129295,0.185796975798765,0.585794642857143,0.623289627039627,0.707660819107744,0.452793107150847,1
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_default",0.57660454646755,0.16936796246494,0.582044642857143,0.607744755244755,0.682006152949463,0.471202939985636,2
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","xgboost_shallow",0.57660454646755,0.16936796246494,0.582044642857143,0.607744755244755,0.682006152949463,0.471202939985636,2
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","classic_fast","sda_shrinklda",0.559566405666197,0.133795574721447,0.563857142857143,0.59715034965035,0.681102065347549,0.438030745984845,4
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k5_nondisjoint",0.554983556278084,0.156693687506154,0.577660714285714,0.571620046620047,0.603309344818685,0.506657767737484,5
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k5_disjoint",0.554690950878607,0.147246615536683,0.5730625,0.567977855477856,0.599343118424454,0.510038783332759,6
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.554415442104268,0.145269729854172,0.572633928571429,0.566421911421911,0.598238076975387,0.510592807233149,7
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.548816763784325,0.140808995492849,0.570383928571429,0.565935314685315,0.59820913863218,0.49942438893647,8
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_k3_disjoint",0.548641508334466,0.135110772753947,0.567214285714286,0.561713286713287,0.59311017802376,0.504172838645173,9
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","AD_vs_FTD","switchBox","kTSP_CV_disjoint",0.548345594363605,0.135632141775647,0.568294642857143,0.566378205128205,0.603033914634239,0.493657274092972,10
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","ranger_rf",0.813349760730313,0.643921171052274,0.81675,0.818343434343434,0.793811935562979,0.832887585897648,1
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","sda_shrinklda",0.799969256921518,0.617217855000133,0.800625,0.806626262626263,0.771738979092728,0.828199534750309,2
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_elasticnet",0.757316405662702,0.540795631306736,0.756666666666667,0.769919191919192,0.707873271682028,0.806759539643376,3
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_lasso",0.746032209051579,0.514451962685885,0.745333333333333,0.758065656565657,0.69712410877736,0.794940309325798,4
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k9_disjoint",0.742210723889338,0.513164864240277,0.752833333333333,0.745126262626263,0.739236331483087,0.745185116295589,5
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_CV_disjoint",0.741498818297062,0.512140417219793,0.752166666666667,0.744520202020202,0.738279613572291,0.744718023021832,6
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k5_disjoint",0.725410642010632,0.493687534783176,0.740458333333333,0.728863636363636,0.728478293993289,0.722342990027975,7
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.725294612371022,0.495394374567424,0.741333333333333,0.728434343434343,0.734012321438651,0.716576903303394,8
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.72405223690537,0.488794919234382,0.739083333333333,0.726777777777778,0.730634206647264,0.717470267163476,9
"tier4_pooled","P0_derivative_amplitude_deciles","DERIVED_DECILES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k3_nondisjoint",0.720666210206663,0.49835659852993,0.741083333333333,0.725818181818182,0.733961041335984,0.707371379077342,10
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_elasticnet",0.828739384201421,0.673224376508471,0.833458333333333,0.831505050505051,0.815275260974649,0.842203507428194,1
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_lasso",0.809314099118778,0.634058927817642,0.814291666666667,0.812025252525252,0.795541825212373,0.823086373025183,2
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","svm_linear_liblinear",0.809299351971047,0.634382711550151,0.81375,0.812217171717172,0.794960128779553,0.823638575162542,3
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_ridge",0.808560092096073,0.633654118862556,0.814375,0.811863636363636,0.792847159410189,0.824273024781956,4
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","ranger_rf",0.800019159616144,0.618438709868856,0.804208333333333,0.804409090909091,0.781615703529656,0.818422615702632,5
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.790730794290462,0.593715338485572,0.791916666666667,0.795015151515152,0.76884045358554,0.812621134995385,6
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.77959945305227,0.57249907419979,0.780458333333333,0.784868686868687,0.754160205997768,0.805038700106771,7
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k5_nondisjoint",0.778853681658326,0.569748572426262,0.779541666666667,0.783484848484848,0.754593909119552,0.803113454197099,8
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","sda_shrinklda",0.774456778195357,0.585204009819553,0.788458333333333,0.776484848484848,0.779601456763026,0.769312099627687,9
"tier4_pooled","P1_psd_bandpower_from_derivatives","PSD_REGION_ABSOLUTE","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k3_nondisjoint",0.774447526717735,0.560992403033121,0.775,0.779631313131313,0.747953483172725,0.800941570262744,10
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","ranger_rf",0.812481833828692,0.642991452380359,0.816083333333333,0.817606060606061,0.79125467528015,0.833708992377234,1
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","sda_shrinklda",0.790339525352528,0.596103808565057,0.795916666666667,0.793126262626263,0.777131980536476,0.80354707016858,2
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_CV_disjoint",0.769328668035573,0.559144736367995,0.776958333333333,0.772156565656566,0.760915965666376,0.777741370404771,3
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k5_disjoint",0.768644358498548,0.566693845233165,0.779291666666667,0.77120202020202,0.767388418276956,0.76990029872014,4
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k9_disjoint",0.764676110078697,0.553734857475669,0.7735,0.767919191919192,0.758545182615354,0.770807037542041,5
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_k9_nondisjoint",0.763623716694756,0.554453630104798,0.773833333333333,0.766090909090909,0.760562064805119,0.766685368584393,6
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","switchBox","kTSP_CV_nondisjoint",0.760197048720487,0.54492660623628,0.7695,0.762717171717172,0.754399544227179,0.765994553213795,7
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_ridge",0.753167356848511,0.530974385685825,0.755208333333333,0.76479797979798,0.707771225697023,0.798563487999999,8
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","glmnet_elasticnet",0.742449364911291,0.511526576112102,0.742833333333333,0.75490404040404,0.694744174649478,0.790154555173105,9
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","xgboost_default",0.741302072220793,0.503078501688716,0.74425,0.750186868686869,0.707274280269468,0.775329864172117,10
"tier4_pooled","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","pooled_condition","POOLED_EC_EO_subject_grouped","POOLED_EC_EO_subject_grouped","CN_vs_FTD","classic_fast","xgboost_shallow",0.741302072220793,0.503078501688716,0.74425,0.750186868686869,0.707274280269468,0.775329864172117,10
