"comparison","metric","tier","layer","world","scenario_family","scenario_name","condition","task","ktsp_model","comparator_model","comparator_block","n_repeats","mean_delta","median_delta","bootstrap_ci_low","bootstrap_ci_high","wilcox_p","paired_t_p","wilcox_p_holm","wilcox_p_bh","paired_t_p_holm","paired_t_p_bh"
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.0450714285714286,0.04875,0.0233026785714286,0.0666080357142857,0.00234534072287751,0.00085971172907124,0.403398604334922,0.00343542866449663,0.13841358838047,0.00124180583088068
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.0425822727753842,0.053819743637855,0.0112049668823179,0.0696493097599425,0.0117369771161822,0.0132812652888382,1,0.0151070002485513,1,0.0169686927523239
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.0940875708669227,0.130825659201171,0.0285085044475632,0.153104496233451,0.0117369771161822,0.00906537168380663,1,0.0158114717627324,1,0.0122441383781284
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","xgboost_shallow","classic_fast",20,0.04725,0.0660714285714286,0.0172299107142857,0.072696875,0.00607045578069321,0.00382726897516215,0.824980995200677,0.00813566238649605,0.501343888652195,0.00507698945684775
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.129570986418123,0.139221965684814,0.107451070964209,0.152087517918313,9.56917315706463e-05,1.0149623363912e-09,0.0496898731631834,0.00029443609714045,4.29329068293479e-07,5.38551443799414e-09
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.103419393386831,0.11787649448229,0.0566299855047011,0.150611149301525,0.00265336548285355,0.000359675049498515,0.480259152396493,0.00397622493107742,0.0729062987349046,0.000586304155922344
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","glmnet_ridge","classic_fast",20,0.0462321428571429,0.0632142857142857,0.0258727678571428,0.0673933035714286,0.00338292225374581,0.000431301168373139,0.517161924525305,0.0047161382625947,0.0793594149806575,0.000664154844838104
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0105510634016826,0.00225504758399492,-0.0129349439357083,0.0355017586988175,0.588284480889313,0.416132271421483,1,0.62303040745915,1,0.448939379956787
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0357578075439346,0.0298898228966182,-0.0126328657036997,0.0845076976546257,0.254850657012459,0.189710521490851,1,0.289350090931177,1,0.218734969346436
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","sda_shrinklda","classic_fast",20,0.0192321428571429,0.0125,-0.00233973214285715,0.0416799107142857,0.121275800667467,0.113022809088677,1,0.139212839618284,1,0.129739206900909
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0777318102863768,0.0687303636336144,0.051345513338141,0.105772012239137,0.000363481868201676,3.28242440886127e-05,0.0868721665002006,0.000656286706475248,0.00784499433717844,6.05269749151724e-05
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.156593880650177,0.134196843793785,0.100728108549896,0.215881969691509,0.000272706565159098,4.32099575367879e-05,0.0769032513748625,0.000571804088236818,0.0105432296389762,8.11161657730314e-05
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0725178571428571,0.0701785714285715,0.0482254464285714,0.0984142857142857,0.000272706565159098,2.31376105763197e-05,0.0697269543759944,0.000513794977835981,0.00559930175946936,4.31238620060438e-05
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0365350512490605,0.0385663193016134,0.0152888324684861,0.0576649194469531,0.00679723087226414,0.0030796074142324,0.944815091244715,0.00922861632787824,0.434224645406769,0.00421419961947592
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0694979179717684,0.0607029587585829,0.0276457273714032,0.113189860287754,0.00679723087226414,0.00556320587235189,1,0.00947603231522082,0.801101645618672,0.00767338741014053
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","AD_vs_FTD","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0368214285714286,0.0305357142857143,0.0173571428571429,0.0578071428571428,0.00454881461326817,0.00223535756347204,0.636834045857544,0.00620835590262323,0.310714701322614,0.00304289511257974
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_elasticnet","classic_fast",20,0.118504807284219,0.113700466200466,0.0891095999180558,0.146375758432744,9.56917315706463e-05,3.36594598964503e-07,0.0496898731631834,0.00029443609714045,0.000109729839262428,8.97585597238674e-07
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_elasticnet","classic_fast",20,0.211839224710274,0.241926373556631,0.145895589968076,0.274170328892518,0.000315046961090193,3.99464766543307e-06,0.0856927734165254,0.000630093922180386,0.00117442641363732,9.15073474019911e-06
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_elasticnet","classic_fast",20,0.119083333333333,0.125833333333333,0.0885833333333333,0.146752083333333,0.000150892436409977,2.26453040333371e-07,0.0490829590524173,0.000335762396416189,7.47295033100125e-05,6.16521366352634e-07
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","svm_linear_liblinear","classic_fast",20,0.10045843045843,0.127406204906205,0.0601289973914974,0.133870992895993,0.00160712458710077,6.23935457635074e-05,0.286068176503926,0.00239456958536505,0.0136017929764446,0.000107078032333412
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","svm_linear_liblinear","classic_fast",20,0.218655549053387,0.265826826631655,0.137029237153143,0.285184771016331,0.000953358041013486,2.30672484948738e-05,0.204018620776868,0.00159918123008714,0.00606668635415181,4.64808871100848e-05
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","svm_linear_liblinear","classic_fast",20,0.108,0.1325,0.06675,0.140920833333333,0.000953358041013486,2.28275773955431e-05,0.192183206111207,0.00153008080656485,0.00554710130711698,4.26990656319512e-05
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_lasso","classic_fast",20,0.13030067808009,0.151646686646687,0.0947030297317062,0.16442786286426,0.000203524868067628,1.0440780145328e-06,0.0590222117396071,0.000435526466646777,0.000325752340534235,2.59770606486631e-06
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_lasso","classic_fast",20,0.25772711419259,0.306938024941737,0.178204745801365,0.328639235068257,0.000272706565159098,2.51465160568433e-06,0.0769032513748625,0.000571804088236818,0.000779541997762143,6.19724566329788e-06
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_lasso","classic_fast",20,0.13375,0.16,0.0964104166666667,0.166085416666667,0.000175247457788075,5.15101582219379e-07,0.0495303716259305,0.00037243918658034,0.000160711693652446,1.28159245336879e-06
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","knn_euclidean","classic_fast",20,0.0957968967307203,0.0855850032320621,0.0660672981838423,0.128077998064027,0.000151093078387232,1.22615341756091e-05,0.0496898731631834,0.000358759820828257,0.00315121428313153,2.4151506709533e-05
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","knn_euclidean","classic_fast",20,0.158096416613444,0.13170180731049,0.0994065227876705,0.225537674369158,0.000272706565159098,0.000126613982725982,0.0769032513748625,0.000571804088236818,0.028108304165168,0.000220198230827795
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","knn_euclidean","classic_fast",20,0.09375,0.0791666666666667,0.0656666666666667,0.124,0.000151093078387232,6.62369999278534e-06,0.0490829590524173,0.000335762396416189,0.00179502269804483,1.37772959849935e-05
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_default","classic_fast",20,0.161595598845599,0.155938783438784,0.128965542790543,0.195120902708403,9.56917315706463e-05,1.46819308348063e-08,0.0496898731631834,0.00029443609714045,5.59381564806121e-06,5.41461279014134e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_default","classic_fast",20,0.335753538580537,0.332251004237248,0.266847637083129,0.402727862627152,0.00011157661051997,9.61161712746953e-09,0.0496898731631834,0.000324133170225704,3.94076302226251e-06,4.462536523468e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_default","classic_fast",20,0.164666666666667,0.150833333333333,0.13225,0.19625,9.5423308128284e-05,6.1662105194942e-09,0.0490829590524173,0.000299071327167016,2.41715452364173e-06,2.46648420779768e-08
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","sda_shrinklda","classic_fast",20,-0.00630459817959815,0.00535353535353533,-0.0418121975246975,0.0265599244505495,0.955342600235536,0.729502342203998,1,0.957183337422888,1,0.751170728606097
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","sda_shrinklda","classic_fast",20,0.00563664861618933,0.0399924134329039,-0.0619904249959315,0.0668688226412362,0.537901747331259,0.871977432109544,1,0.57200185810277,1,0.885602079486256
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","sda_shrinklda","classic_fast",20,0.00258333333333334,0.0208333333333334,-0.0321666666666666,0.0338333333333333,0.537901747331259,0.882188968821254,1,0.576719399200525,1,0.889027642998163
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","majority","classic_fast",20,0.37725338713574,0.376361334743688,0.350720105139958,0.401594539733143,9.56917315706463e-05,5.20284867490463e-17,0.0496898731631834,0.00029443609714045,2.50777306130403e-14,6.93713156653951e-16
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","majority","classic_fast",20,0.524762836562852,0.534346126166755,0.470089201820982,0.575239788210304,9.56917315706463e-05,7.42219339346465e-14,0.0496898731631834,0.000324133170225704,3.56265282886303e-11,9.41351357219907e-13
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","majority","classic_fast",20,0.253583333333333,0.251666666666667,0.22725,0.277675,9.51554559698309e-05,6.48394578146978e-14,0.0490829590524173,0.000299071327167016,3.09284213776108e-11,7.66284501446429e-13
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_shallow","classic_fast",20,0.161595598845599,0.155938783438784,0.128996528471528,0.193322152153402,9.56917315706463e-05,1.46819308348063e-08,0.0496898731631834,0.00029443609714045,5.59381564806121e-06,5.41461279014134e-08
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_shallow","classic_fast",20,0.335753538580537,0.332251004237248,0.269570817266214,0.400936549019017,0.00011157661051997,9.61161712746953e-09,0.0496898731631834,0.000324133170225704,3.94076302226251e-06,4.462536523468e-08
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","xgboost_shallow","classic_fast",20,0.164666666666667,0.150833333333333,0.13325,0.197083333333333,9.5423308128284e-05,6.1662105194942e-09,0.0490829590524173,0.000299071327167016,2.41715452364173e-06,2.46648420779768e-08
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_ridge","classic_fast",20,0.0310238372738373,0.0266511266511267,-0.00174505286380285,0.0647144064269064,0.112594551560966,0.086123206388205,1,0.131571161374612,1,0.101551173065457
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_ridge","classic_fast",20,0.0698716715134322,0.0841891639661789,0.0101936141000623,0.130557421293817,0.064607095537442,0.041828324550315,1,0.0788631213133095,1,0.0521600210219755
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","glmnet_ridge","classic_fast",20,0.0410833333333333,0.0475,0.01125,0.072,0.0254454453849653,0.0169702182385404,1,0.0317305314153044,1,0.0213668607361768
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","ranger_rf","classic_fast",20,0.0883122155622156,0.0935622710622711,0.0614679563492064,0.111305556249306,0.000315046961090193,1.96184399560898e-06,0.0790767872336319,0.000583005052551247,0.000592476886673911,4.65825971560122e-06
"best_ktsp_vs_each_classifier","mcc","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","ranger_rf","classic_fast",20,0.190648583518455,0.206877328783705,0.140428680623729,0.237138568028172,0.000151093078387232,4.40655825986069e-07,0.0496898731631834,0.000372362088916532,0.000149822980835263,1.26597253874451e-06
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P0_derivative_amplitude_deciles","REGION_AGGREGATES_ALL","single_condition","single_condition","ds006036__EO_or_photomark","CN_vs_FTD","TSP_k1","ranger_rf","classic_fast",20,0.097,0.111666666666667,0.0714979166666667,0.119583333333333,0.00020300453895028,3.54195395485328e-07,0.0558262482113221,0.000418311981799078,0.000114405112741761,9.24748485507403e-07
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.00369710950322071,0.00367314170800515,-0.0155274794281549,0.0239984178582033,0.779481323802983,0.724192093207738,1,0.801048000746148,1,0.747182318388936
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.0298238880354751,0.0171956901603244,-0.00926390074175018,0.0696221438557248,0.15063055879143,0.168299308641955,1,0.178423440937457,1,0.197107298409496
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","svm_linear_liblinear","classic_fast",20,0.0362045454545455,0.0410606060606061,0.0165909090909091,0.0554704545454545,0.00606603672941675,0.00238634224179225,0.824980995200677,0.00813566238649605,0.32931522936733,0.00323994246927407
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,-0.0239924971608395,-0.0270563912389192,-0.0430593632815716,-0.00495569961259999,0.0418880664903521,0.0237477120002209,1,0.0517382293942591,1,0.0296134538132251
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,-0.0419361496209074,-0.0522761775645177,-0.0770719216415521,-0.00866762587860437,0.0545262210772923,0.032815331355241,1,0.0676697731746826,1,0.0414174085066148
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","ranger_rf","classic_fast",20,0.0177121212121212,0.0197727272727273,0.000189015151515201,0.0349488636363636,0.0761787095979551,0.0700024202780176,1,0.0898252358071128,1,0.0815316145445298
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0294782411480823,0.0363032921894815,0.0118571703767359,0.0468126671695688,0.0117369771161822,0.00596636979239894,1,0.0151070002485513,0.769661703219464,0.00791457217359044
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0804032583259583,0.0802700874561481,0.0451089363808875,0.115539131311472,0.00124104092831123,0.000368170409080111,0.253172349375491,0.00202937510289887,0.0740022522251024,0.000598276914755181
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","knn_euclidean","classic_fast",20,0.0607272727272727,0.0684848484848485,0.0429922348484849,0.078136553030303,0.000203524868067628,2.85320719196914e-06,0.0558262482113221,0.000418311981799078,0.000804604428135298,6.20781481097888e-06
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.0216418421818364,0.0152628809086946,0.000171823300077361,0.0430608698577632,0.0761787095979551,0.0670131118135611,1,0.0904404771482574,1,0.0795589455320817
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.0422591622118574,0.0467836509323837,0.00038914423869639,0.083609989855052,0.070197451493027,0.0677851260698157,1,0.0850878199915479,1,0.0821637891755342
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_elasticnet","classic_fast",20,0.0639545454545455,0.0681818181818182,0.0433785984848485,0.0846818181818182,0.000272370915531228,1.00426126850783e-05,0.0697269543759944,0.000513794977835981,0.00262112191080544,2.00852253701566e-05
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.352974709439516,0.355910596423115,0.337746522609679,0.368170805617123,9.56917315706463e-05,9.61041859692137e-21,0.0496898731631834,0.00029443609714045,4.766767624073e-18,1.99896706815965e-19
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.556501280478315,0.571298237258526,0.527092829454261,0.585222858024738,9.56917315706463e-05,4.66983729550163e-19,0.0496898731631834,0.000324133170225704,2.32090913586431e-16,1.01179808069202e-17
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","majority","classic_fast",20,0.28819696969697,0.289318181818182,0.273575189393939,0.303643939393939,9.56917315706463e-05,4.21826264038958e-19,0.0490829590524173,0.000299071327167016,2.09647653227362e-16,9.13956905417742e-18
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.0584425376661132,0.0585275326270077,0.0355133649219078,0.0798128520345582,0.000481928896718165,6.09851172965705e-05,0.108434001761586,0.000832568193665932,0.0134167258052455,0.000105007486735817
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.13871895905439,0.132365575309162,0.0954177523796921,0.178917281927832,0.000418811376312389,3.9366512369856e-06,0.105540466830712,0.000777792556008723,0.00116918541738472,9.09803841436673e-06
"best_ktsp_vs_each_classifier","balanced_accuracy","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","xgboost_default","classic_fast",20,0.0869015151515152,0.0884090909090909,0.0641816287878788,0.108061174242424,0.000150892436409977,3.55672494425924e-07,0.0490829590524173,0.000335762396416189,0.000114526543205148,9.24748485507403e-07
"best_ktsp_vs_each_classifier","macro_f1","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_lasso","classic_fast",20,0.025340311136115,0.0134771363192079,0.00613125917865904,0.0483141813634315,0.045792839376136,0.0315853368363495,1,0.0558973626187576,1,0.0390127675888402
"best_ktsp_vs_each_classifier","mcc","tier1_main","P1_psd_bandpower_from_derivatives","PSD_ABSOLUTE_CHANNEL_BAND","single_condition","single_condition","ds004504__EC","AD_FTD_vs_CN","kTSP_k9_disjoint","glmnet_lasso","classic_fast",20,0.045670004927765,0.0281259630314697,0.0100975272129202,0.0861068794972804,0.064607095537442,0.0403324414227685,1,0.0788631213133095,1,0.0506591051686947
