split_family,layer,world,condition,task,repeat_id,negative_class,positive_class,oof_subject_n,outer_fold_n,original_accuracy,adjusted_accuracy,delta_accuracy_adjusted_minus_original,original_balanced_accuracy,adjusted_balanced_accuracy,delta_balanced_accuracy_adjusted_minus_original,original_macro_f1,adjusted_macro_f1,delta_macro_f1_adjusted_minus_original,original_mcc,adjusted_mcc,delta_mcc_adjusted_minus_original,original_precision_negative,adjusted_precision_negative,delta_precision_negative_adjusted_minus_original,original_recall_negative,adjusted_recall_negative,delta_recall_negative_adjusted_minus_original,original_f1_negative,adjusted_f1_negative,delta_f1_negative_adjusted_minus_original,original_support_negative,adjusted_support_negative,delta_support_negative_adjusted_minus_original,original_precision_positive,adjusted_precision_positive,delta_precision_positive_adjusted_minus_original,original_recall_positive,adjusted_recall_positive,delta_recall_positive_adjusted_minus_original,original_f1_positive,adjusted_f1_positive,delta_f1_positive_adjusted_minus_original,original_support_positive,adjusted_support_positive,delta_support_positive_adjusted_minus_original,original_tp,adjusted_tp,delta_tp_adjusted_minus_original,original_tn,adjusted_tn,delta_tn_adjusted_minus_original,original_fp,adjusted_fp,delta_fp_adjusted_minus_original,original_fn,adjusted_fn,delta_fn_adjusted_minus_original,prediction_changed_n,prediction_changed_proportion,correct_to_incorrect_n,correct_to_incorrect_proportion,incorrect_to_correct_n,incorrect_to_correct_proportion,net_correct_change_n
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,12,CN,AD_FTD,88,5,0.75,0.7613636363636364,0.011363636363636354,0.6908240794856809,0.7431326709526593,0.052308591466978416,0.6997518610421837,0.7365645046329294,0.036812643590745764,0.40828890667014106,0.47514845216931717,0.06685954549917611,0.6521739130434783,0.625,-0.02717391304347827,0.5172413793103449,0.6896551724137931,0.1724137931034483,0.576923076923077,0.6557377049180328,0.07881462799495587,29,29,0.0,0.7846153846153846,0.8392857142857143,0.0546703296703297,0.864406779661017,0.7966101694915254,-0.06779661016949157,0.8225806451612904,0.8173913043478261,-0.005189340813464227,59,59,0.0,51,47,-4.0,15,20,5.0,14,9,-5.0,8,12,4.0,13,0.14772727272727273,6,0.06818181818181818,7,0.07954545454545454,1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,13,CN,AD_FTD,88,5,0.75,0.8181818181818182,0.06818181818181823,0.7083576855639977,0.7679719462302748,0.059614260666277064,0.7119047619047618,0.7816377171215881,0.06973295521682632,0.4247346824360262,0.5733551721539346,0.14862048971790842,0.6296296296296297,0.782608695652174,0.1529790660225443,0.5862068965517241,0.6206896551724138,0.034482758620689724,0.6071428571428571,0.6923076923076923,0.0851648351648352,29,29,0.0,0.8032786885245902,0.8307692307692308,0.027490542244640648,0.8305084745762712,0.9152542372881356,0.0847457627118644,0.8166666666666667,0.870967741935484,0.054301075268817334,59,59,0.0,49,54,5.0,17,18,1.0,12,11,-1.0,10,5,-5.0,12,0.13636363636363635,3,0.03409090909090909,9,0.10227272727272728,6
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,14,CN,AD_FTD,88,5,0.7613636363636364,0.7954545454545454,0.03409090909090906,0.7080654587960258,0.7510227936879018,0.04295733489187603,0.7165209387942937,0.7595628415300546,0.04304190273576092,0.4391970162605261,0.5232724620685172,0.08407544580799109,0.6666666666666666,0.72,0.053333333333333344,0.5517241379310345,0.6206896551724138,0.06896551724137934,0.6037735849056604,0.6666666666666666,0.06289308176100628,29,29,0.0,0.796875,0.8253968253968254,0.02852182539682535,0.864406779661017,0.8813559322033898,0.016949152542372836,0.8292682926829269,0.8524590163934426,0.02319072371051567,59,59,0.0,51,52,1.0,16,18,2.0,13,11,-2.0,8,7,-1.0,7,0.07954545454545454,2,0.022727272727272728,5,0.056818181818181816,3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,15,CN,AD_FTD,88,5,0.7272727272727273,0.7727272727272727,0.045454545454545414,0.6826417299824664,0.7253068381063705,0.042665108123904116,0.6857142857142857,0.7328476017000607,0.04713331598577497,0.3723130105505138,0.469665970028902,0.09735295947838818,0.5925925925925926,0.68,0.08740740740740749,0.5517241379310345,0.5862068965517241,0.03448275862068961,0.5714285714285714,0.6296296296296295,0.05820105820105814,29,29,0.0,0.7868852459016393,0.8095238095238095,0.022638563622170205,0.8135593220338984,0.864406779661017,0.05084745762711862,0.8,0.8360655737704918,0.0360655737704918,59,59,0.0,48,51,3.0,16,17,1.0,13,12,-1.0,11,8,-3.0,4,0.045454545454545456,0,0.0,4,0.045454545454545456,4
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,16,CN,AD_FTD,88,5,0.7045454545454546,0.7840909090909091,0.07954545454545447,0.6656925774400935,0.7250146113383986,0.05932203389830515,0.6656925774400935,0.7377254901960785,0.072032912755985,0.33138515488018705,0.48852007175798084,0.1571349168777938,0.5517241379310345,0.7272727272727273,0.17554858934169282,0.5517241379310345,0.5517241379310345,0.0,0.5517241379310345,0.6274509803921569,0.07572684246112238,29,29,0.0,0.7796610169491526,0.803030303030303,0.02336928608115041,0.7796610169491526,0.8983050847457628,0.11864406779661019,0.7796610169491526,0.8480000000000001,0.06833898305084751,59,59,0.0,46,53,7.0,16,16,0.0,13,13,0.0,13,6,-7.0,13,0.14772727272727273,3,0.03409090909090909,10,0.11363636363636363,7
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,17,CN,AD_FTD,88,5,0.7613636363636364,0.7727272727272727,0.011363636363636354,0.7168322618351841,0.7253068381063705,0.008474576271186418,0.7223140495867768,0.7328476017000607,0.010533552113283884,0.4467827344066733,0.469665970028902,0.02288323562222866,0.6538461538461539,0.68,0.026153846153846194,0.5862068965517241,0.5862068965517241,0.0,0.6181818181818182,0.6296296296296295,0.011447811447811373,29,29,0.0,0.8064516129032258,0.8095238095238095,0.003072196620583778,0.847457627118644,0.864406779661017,0.016949152542372947,0.8264462809917354,0.8360655737704918,0.009619292778756394,59,59,0.0,50,51,1.0,17,17,0.0,12,12,0.0,9,8,-1.0,9,0.10227272727272728,4,0.045454545454545456,5,0.056818181818181816,1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,18,CN,AD_FTD,88,5,0.7386363636363636,0.8068181818181818,0.06818181818181812,0.6735827001753361,0.7682641729982467,0.09468147282291062,0.6825098039215686,0.775206611570248,0.09269680764867938,0.37685834107044236,0.5527581538885796,0.17589981281813727,0.6363636363636364,0.7307692307692307,0.09440559440559437,0.4827586206896552,0.6551724137931034,0.17241379310344823,0.5490196078431373,0.6909090909090909,0.14188948306595361,29,29,0.0,0.7727272727272727,0.8387096774193549,0.06598240469208216,0.864406779661017,0.8813559322033898,0.016949152542372836,0.8159999999999998,0.859504132231405,0.043504132231405146,59,59,0.0,51,52,1.0,14,19,5.0,15,10,-5.0,8,7,-1.0,10,0.11363636363636363,2,0.022727272727272728,8,0.09090909090909091,6
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,19,CN,AD_FTD,88,5,0.7159090909090909,0.7045454545454546,-0.011363636363636354,0.6566335476329632,0.6569257744009351,0.0002922267679719148,0.6625249271360638,0.6595238095238095,-0.0030011176122543004,0.3306314616792725,0.31989133866500147,-0.010740123014271019,0.5833333333333334,0.5555555555555556,-0.02777777777777779,0.4827586206896552,0.5172413793103449,0.03448275862068967,0.5283018867924529,0.5357142857142857,0.0074123989218327635,29,29,0.0,0.765625,0.7704918032786885,0.004866803278688492,0.8305084745762712,0.7966101694915254,-0.03389830508474578,0.7967479674796748,0.7833333333333333,-0.013414634146341475,59,59,0.0,49,47,-2.0,14,15,1.0,15,14,-1.0,10,12,2.0,7,0.07954545454545454,4,0.045454545454545456,3,0.03409090909090909,-1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_FTD_vs_CN,20,CN,AD_FTD,88,5,0.7045454545454546,0.7159090909090909,0.011363636363636354,0.6569257744009351,0.6741671537112799,0.01724137931034475,0.6595238095238095,0.6756597375792422,0.016135928055432736,0.31989133866500147,0.3515334157589378,0.03164207709393635,0.5555555555555556,0.5714285714285714,0.015873015873015817,0.5172413793103449,0.5517241379310345,0.03448275862068961,0.5357142857142857,0.5614035087719299,0.025689223057644206,29,29,0.0,0.7704918032786885,0.7833333333333333,0.012841530054644834,0.7966101694915254,0.7966101694915254,0.0,0.7833333333333333,0.7899159663865546,0.006582633053221265,59,59,0.0,47,47,0.0,15,16,1.0,14,13,-1.0,12,12,0.0,13,0.14772727272727273,6,0.06818181818181818,7,0.07954545454545454,1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,CN,AD,65,5,0.7692307692307693,0.7538461538461538,-0.015384615384615441,0.7480842911877394,0.7375478927203065,-0.010536398467432928,0.7500640861317611,0.74,-0.01006408613176113,0.5511811148433216,0.5050047249988376,-0.04617638984448391,0.8888888888888888,0.8095238095238095,-0.0793650793650793,0.5517241379310345,0.5862068965517241,0.03448275862068961,0.6808510638297872,0.68,-0.0008510638297871687,29,29,0.0,0.723404255319149,0.7272727272727273,0.003868471953578312,0.9444444444444444,0.8888888888888888,-0.05555555555555558,0.8192771084337349,0.7999999999999999,-0.01927710843373498,36,36,0.0,34,32,-2.0,16,17,1.0,13,12,-1.0,2,4,2.0,5,0.07692307692307693,3,0.046153846153846156,2,0.03076923076923077,-1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,CN,AD,65,5,0.7692307692307693,0.7076923076923077,-0.06153846153846154,0.7514367816091954,0.685823754789272,-0.06561302681992331,0.7543461829176115,0.6834145091002306,-0.07093167381738086,0.5416114030164013,0.41285380802936056,-0.12875759498704076,0.85,0.7777777777777778,-0.07222222222222219,0.5862068965517241,0.4827586206896552,-0.1034482758620689,0.6938775510204082,0.5957446808510638,-0.09813287016934436,29,29,0.0,0.7333333333333333,0.6808510638297872,-0.052482269503546064,0.9166666666666666,0.8888888888888888,-0.02777777777777779,0.8148148148148148,0.7710843373493975,-0.04373047746541725,36,36,0.0,33,32,-1.0,17,14,-3.0,12,15,3.0,3,4,1.0,6,0.09230769230769231,5,0.07692307692307693,1,0.015384615384615385,-4
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,CN,AD,65,5,0.7692307692307693,0.6615384615384615,-0.10769230769230775,0.7514367816091954,0.6508620689655172,-0.10057471264367812,0.7543461829176115,0.6515594541910332,-0.10278672872657824,0.5416114030164013,0.30829061524521933,-0.23332078777118198,0.85,0.64,-0.20999999999999996,0.5862068965517241,0.5517241379310345,-0.03448275862068961,0.6938775510204082,0.5925925925925927,-0.10128495842781549,29,29,0.0,0.7333333333333333,0.675,-0.05833333333333324,0.9166666666666666,0.75,-0.16666666666666663,0.8148148148148148,0.7105263157894738,-0.10428849902534099,36,36,0.0,33,27,-6.0,17,16,-1.0,12,13,1.0,3,9,6.0,9,0.13846153846153847,8,0.12307692307692308,1,0.015384615384615385,-7
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,CN,AD,65,5,0.7384615384615385,0.7384615384615385,0.0,0.7270114942528736,0.7236590038314177,-0.0033524904214559115,0.7292330311198236,0.7257383966244726,-0.0034946344953510344,0.46766034221713354,0.46991689875133896,0.002256556534205423,0.75,0.7727272727272727,0.022727272727272707,0.6206896551724138,0.5862068965517241,-0.034482758620689724,0.679245283018868,0.6666666666666667,-0.012578616352201255,29,29,0.0,0.7317073170731707,0.7209302325581395,-0.010777084515031232,0.8333333333333334,0.8611111111111112,0.02777777777777779,0.7792207792207793,0.7848101265822784,0.005589347361499186,36,36,0.0,30,31,1.0,18,17,-1.0,11,12,1.0,6,5,-1.0,12,0.18461538461538463,6,0.09230769230769231,6,0.09230769230769231,0
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,CN,AD,65,5,0.8,0.7538461538461538,-0.04615384615384621,0.7792145593869731,0.7409003831417624,-0.03831417624521072,0.7833888746475262,0.7435897435897436,-0.039799131057782544,0.620344768250302,0.500874789030501,-0.11946997921980107,0.9444444444444444,0.782608695652174,-0.16183574879227047,0.5862068965517241,0.6206896551724138,0.034482758620689724,0.7234042553191489,0.6923076923076923,-0.03109656301145658,29,29,0.0,0.7446808510638298,0.7380952380952381,-0.006585612968591614,0.9722222222222222,0.8611111111111112,-0.11111111111111105,0.8433734939759036,0.7948717948717949,-0.04850169910410862,36,36,0.0,35,31,-4.0,17,18,1.0,12,11,-1.0,1,5,4.0,7,0.1076923076923077,5,0.07692307692307693,2,0.03076923076923077,-3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,CN,AD,65,5,0.7846153846153846,0.7384615384615385,-0.0461538461538461,0.7653256704980842,0.7270114942528736,-0.03831417624521061,0.7688008130081301,0.7292330311198236,-0.03956778188830645,0.5799676891811637,0.46766034221713354,-0.11230734696403016,0.8947368421052632,0.75,-0.14473684210526316,0.5862068965517241,0.6206896551724138,0.034482758620689724,0.7083333333333333,0.679245283018868,-0.029088050314465264,29,29,0.0,0.7391304347826086,0.7317073170731707,-0.007423117709437932,0.9444444444444444,0.8333333333333334,-0.11111111111111105,0.8292682926829269,0.7792207792207793,-0.05004751346214764,36,36,0.0,34,30,-4.0,17,18,1.0,12,11,-1.0,2,6,4.0,9,0.13846153846153847,6,0.09230769230769231,3,0.046153846153846156,-3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,CN,AD,65,5,0.7230769230769231,0.7692307692307693,0.04615384615384621,0.7131226053639848,0.7547892720306513,0.04166666666666652,0.7149122807017545,0.7580044676098288,0.04309218690807426,0.43552166280673843,0.5353228910828958,0.09980122827615734,0.72,0.8181818181818182,0.09818181818181826,0.6206896551724138,0.6206896551724138,0.0,0.6666666666666666,0.7058823529411765,0.03921568627450989,29,29,0.0,0.725,0.7441860465116279,0.01918604651162792,0.8055555555555556,0.8888888888888888,0.08333333333333326,0.7631578947368423,0.8101265822784809,0.04696868754163863,36,36,0.0,29,32,3.0,18,18,0.0,11,11,0.0,7,4,-3.0,5,0.07692307692307693,1,0.015384615384615385,4,0.06153846153846154,3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,CN,AD,65,5,0.7538461538461538,0.7230769230769231,-0.03076923076923077,0.7375478927203065,0.7064176245210728,-0.0311302681992337,0.74,0.7075,-0.03249999999999997,0.5050047249988376,0.4388246703114899,-0.06618005468734772,0.8095238095238095,0.7619047619047619,-0.04761904761904767,0.5862068965517241,0.5517241379310345,-0.03448275862068961,0.68,0.64,-0.040000000000000036,29,29,0.0,0.7272727272727273,0.7045454545454546,-0.022727272727272707,0.8888888888888888,0.8611111111111112,-0.02777777777777768,0.7999999999999999,0.775,-0.02499999999999991,36,36,0.0,32,31,-1.0,17,16,-1.0,12,13,1.0,4,5,1.0,8,0.12307692307692308,5,0.07692307692307693,3,0.046153846153846156,-2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,CN,AD,65,5,0.7384615384615385,0.6923076923076923,-0.04615384615384621,0.7136015325670498,0.6719348659003832,-0.04166666666666663,0.711111111111111,0.6697154471544716,-0.041395663956639406,0.4929769096843163,0.3758274375740754,-0.1171494721102409,0.875,0.7368421052631579,-0.13815789473684215,0.4827586206896552,0.4827586206896552,0.0,0.6222222222222222,0.5833333333333334,-0.03888888888888886,29,29,0.0,0.6938775510204082,0.6739130434782609,-0.01996450754214729,0.9444444444444444,0.8611111111111112,-0.08333333333333326,0.7999999999999999,0.7560975609756099,-0.04390243902439006,36,36,0.0,34,31,-3.0,14,14,0.0,15,15,0.0,2,5,3.0,5,0.07692307692307693,4,0.06153846153846154,1,0.015384615384615385,-3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,CN,AD,65,5,0.8,0.7076923076923077,-0.09230769230769231,0.7792145593869731,0.6958812260536398,-0.08333333333333337,0.7833888746475262,0.6973780936045086,-0.08601078104301751,0.620344768250302,0.4035297045713241,-0.21681506367897796,0.9444444444444444,0.7083333333333334,-0.23611111111111105,0.5862068965517241,0.5862068965517241,0.0,0.7234042553191489,0.6415094339622641,-0.08189482135688475,29,29,0.0,0.7446808510638298,0.7073170731707317,-0.03736377789309808,0.9722222222222222,0.8055555555555556,-0.16666666666666663,0.8433734939759036,0.7532467532467532,-0.09012674072915039,36,36,0.0,35,29,-6.0,17,17,0.0,12,12,0.0,1,7,6.0,10,0.15384615384615385,8,0.12307692307692308,2,0.03076923076923077,-6
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,CN,AD,65,5,0.8,0.7846153846153846,-0.015384615384615441,0.7792145593869731,0.7686781609195402,-0.010536398467432928,0.7833888746475262,0.7725000000000001,-0.010888874647526081,0.620344768250302,0.5711847796861853,-0.04915998856411674,0.9444444444444444,0.8571428571428571,-0.08730158730158732,0.5862068965517241,0.6206896551724138,0.034482758620689724,0.7234042553191489,0.7200000000000001,-0.0034042553191487857,29,29,0.0,0.7446808510638298,0.75,0.005319148936170248,0.9722222222222222,0.9166666666666666,-0.05555555555555558,0.8433734939759036,0.8250000000000001,-0.018373493975903488,36,36,0.0,35,33,-2.0,17,18,1.0,12,11,-1.0,1,3,2.0,5,0.07692307692307693,3,0.046153846153846156,2,0.03076923076923077,-1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,CN,AD,65,5,0.7230769230769231,0.7692307692307693,0.04615384615384621,0.7030651340996168,0.7581417624521073,0.0550766283524905,0.7027439024390244,0.7610879686351384,0.058344066196113986,0.44387418810977153,0.531790979862943,0.08791679175317146,0.7894736842105263,0.7916666666666666,0.002192982456140302,0.5172413793103449,0.6551724137931034,0.13793103448275856,0.625,0.7169811320754716,0.09198113207547165,29,29,0.0,0.6956521739130435,0.7560975609756098,0.0604453870625663,0.8888888888888888,0.8611111111111112,-0.02777777777777768,0.7804878048780488,0.8051948051948052,0.024707000316756433,36,36,0.0,32,31,-1.0,15,19,4.0,14,10,-4.0,4,5,1.0,11,0.16923076923076924,4,0.06153846153846154,7,0.1076923076923077,3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,CN,AD,65,5,0.7384615384615385,0.7692307692307693,0.03076923076923077,0.7236590038314177,0.7514367816091954,0.02777777777777768,0.7257383966244726,0.7543461829176115,0.02860778629313887,0.46991689875133896,0.5416114030164013,0.07169450426506235,0.7727272727272727,0.85,0.07727272727272727,0.5862068965517241,0.5862068965517241,0.0,0.6666666666666667,0.6938775510204082,0.027210884353741416,29,29,0.0,0.7209302325581395,0.7333333333333333,0.012403100775193798,0.8611111111111112,0.9166666666666666,0.05555555555555547,0.7848101265822784,0.8148148148148148,0.030004688232536325,36,36,0.0,31,33,2.0,17,17,0.0,12,12,0.0,5,3,-2.0,8,0.12307692307692308,3,0.046153846153846156,5,0.07692307692307693,2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,CN,AD,65,5,0.6923076923076923,0.6615384615384615,-0.03076923076923077,0.678639846743295,0.6542145593869731,-0.02442528735632188,0.6794871794871795,0.6549227799227799,-0.024564399564399597,0.371424048326793,0.31112287401302324,-0.060301174313769745,0.6956521739130435,0.6296296296296297,-0.06602254428341381,0.5517241379310345,0.5862068965517241,0.03448275862068961,0.6153846153846154,0.6071428571428571,-0.008241758241758323,29,29,0.0,0.6904761904761905,0.6842105263157895,-0.006265664160400974,0.8055555555555556,0.7222222222222222,-0.08333333333333337,0.7435897435897436,0.7027027027027027,-0.04088704088704087,36,36,0.0,29,26,-3.0,16,17,1.0,13,12,-1.0,7,10,3.0,10,0.15384615384615385,6,0.09230769230769231,4,0.06153846153846154,-2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,15,CN,AD,65,5,0.8,0.7692307692307693,-0.03076923076923077,0.7792145593869731,0.7547892720306513,-0.02442528735632188,0.7833888746475262,0.7580044676098288,-0.0253844070376974,0.620344768250302,0.5353228910828958,-0.08502187716740628,0.9444444444444444,0.8181818181818182,-0.1262626262626262,0.5862068965517241,0.6206896551724138,0.034482758620689724,0.7234042553191489,0.7058823529411765,-0.017521902377972354,29,29,0.0,0.7446808510638298,0.7441860465116279,-0.0004948045522018552,0.9722222222222222,0.8888888888888888,-0.08333333333333337,0.8433734939759036,0.8101265822784809,-0.033246911697422665,36,36,0.0,35,32,-3.0,17,18,1.0,12,11,-1.0,1,4,3.0,6,0.09230769230769231,4,0.06153846153846154,2,0.03076923076923077,-2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,16,CN,AD,65,5,0.8,0.7538461538461538,-0.04615384615384621,0.7792145593869731,0.7476053639846744,-0.031609195402298784,0.7833888746475262,0.7490347490347491,-0.034354125612777064,0.620344768250302,0.4995357946109721,-0.12080897363932996,0.9444444444444444,0.7407407407407407,-0.20370370370370372,0.5862068965517241,0.6896551724137931,0.10344827586206906,0.7234042553191489,0.7142857142857143,-0.009118541033434568,29,29,0.0,0.7446808510638298,0.7631578947368421,0.018477043673012394,0.9722222222222222,0.8055555555555556,-0.16666666666666663,0.8433734939759036,0.7837837837837838,-0.05958971019211978,36,36,0.0,35,29,-6.0,17,20,3.0,12,9,-3.0,1,7,6.0,11,0.16923076923076924,7,0.1076923076923077,4,0.06153846153846154,-3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,17,CN,AD,65,5,0.7384615384615385,0.7230769230769231,-0.015384615384615441,0.7236590038314177,0.7064176245210728,-0.017241379310344862,0.7257383966244726,0.7075,-0.018238396624472575,0.46991689875133896,0.4388246703114899,-0.031092228439849046,0.7727272727272727,0.7619047619047619,-0.010822510822510845,0.5862068965517241,0.5517241379310345,-0.03448275862068961,0.6666666666666667,0.64,-0.026666666666666727,29,29,0.0,0.7209302325581395,0.7045454545454546,-0.016384778012684897,0.8611111111111112,0.8611111111111112,0.0,0.7848101265822784,0.775,-0.009810126582278422,36,36,0.0,31,31,0.0,17,16,-1.0,12,13,1.0,5,5,0.0,11,0.16923076923076924,6,0.09230769230769231,5,0.07692307692307693,-1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,18,CN,AD,65,5,0.7230769230769231,0.6923076923076923,-0.03076923076923077,0.7064176245210728,0.6819923371647509,-0.02442528735632188,0.7075,0.6832358674463936,-0.024264132553606377,0.4388246703114899,0.37190613902597885,-0.06691853128551106,0.7619047619047619,0.68,-0.08190476190476181,0.5517241379310345,0.5862068965517241,0.03448275862068961,0.64,0.6296296296296295,-0.010370370370370474,29,29,0.0,0.7045454545454546,0.7,-0.00454545454545463,0.8611111111111112,0.7777777777777778,-0.08333333333333337,0.775,0.7368421052631577,-0.03815789473684228,36,36,0.0,31,28,-3.0,16,17,1.0,13,12,-1.0,5,8,3.0,10,0.15384615384615385,6,0.09230769230769231,4,0.06153846153846154,-2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,19,CN,AD,65,5,0.7384615384615385,0.6923076923076923,-0.04615384615384621,0.7236590038314177,0.6819923371647509,-0.04166666666666674,0.7257383966244726,0.6832358674463936,-0.04250252917807895,0.46991689875133896,0.37190613902597885,-0.09801075972536011,0.7727272727272727,0.68,-0.09272727272727266,0.5862068965517241,0.5862068965517241,0.0,0.6666666666666667,0.6296296296296295,-0.0370370370370372,29,29,0.0,0.7209302325581395,0.7,-0.020930232558139528,0.8611111111111112,0.7777777777777778,-0.08333333333333337,0.7848101265822784,0.7368421052631577,-0.0479680213191207,36,36,0.0,31,28,-3.0,17,17,0.0,12,12,0.0,5,8,3.0,17,0.26153846153846155,10,0.15384615384615385,7,0.1076923076923077,-3
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,20,CN,AD,65,5,0.7692307692307693,0.7384615384615385,-0.03076923076923077,0.7480842911877394,0.7236590038314177,-0.024425287356321768,0.7500640861317611,0.7257383966244726,-0.024325689507288528,0.5511811148433216,0.46991689875133896,-0.08126421609198259,0.8888888888888888,0.7727272727272727,-0.11616161616161613,0.5517241379310345,0.5862068965517241,0.03448275862068961,0.6808510638297872,0.6666666666666667,-0.014184397163120477,29,29,0.0,0.723404255319149,0.7209302325581395,-0.002474022761009498,0.9444444444444444,0.8611111111111112,-0.08333333333333326,0.8192771084337349,0.7848101265822784,-0.03446698185145647,36,36,0.0,34,31,-3.0,16,17,1.0,13,12,-1.0,2,5,3.0,6,0.09230769230769231,4,0.06153846153846154,2,0.03076923076923077,-2
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_FTD,1,FTD,AD,59,5,0.5084745762711864,0.4915254237288136,-0.016949152542372836,0.5422705314009661,0.4969806763285024,-0.04528985507246375,0.5079091170549324,0.4878472222222222,-0.020061894832710148,0.08611551951839977,-0.00589786698095908,-0.09201338649935885,0.42105263157894735,0.3870967741935484,-0.03395585738539897,0.6956521739130435,0.5217391304347826,-0.17391304347826086,0.5245901639344263,0.4444444444444444,-0.08014571948998184,23,23,0.0,0.6666666666666666,0.6071428571428571,-0.059523809523809534,0.3888888888888889,0.4722222222222222,0.08333333333333331,0.49122807017543857,0.53125,0.04002192982456143,36,36,0.0,14,17,3.0,16,12,-4.0,7,11,4.0,22,19,-3.0,17,0.288135593220339,9,0.15254237288135594,8,0.13559322033898305,-1
P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_FTD,2,FTD,AD,59,5,0.576271186440678,0.5084745762711864,-0.06779661016949157,0.5507246376811594,0.518719806763285,-0.03200483091787443,0.5509893455098935,0.5062049062049062,-0.04478443930498732,0.1023179700282708,0.03665132285211278,-0.06566664717615801,0.45454545454545453,0.40625,-0.04829545454545453,0.43478260869565216,0.5652173913043478,0.13043478260869562,0.4444444444444445,0.4727272727272727,0.028282828282828243,23,23,0.0,0.6486486486486487,0.6296296296296297,-0.019019019019019034,0.6666666666666666,0.4722222222222222,-0.19444444444444442,0.6575342465753425,0.5396825396825397,-0.11785170689280289,36,36,0.0,24,17,-7.0,10,13,3.0,13,10,-3.0,12,19,7.0,22,0.3728813559322034,13,0.22033898305084745,9,0.15254237288135594,-4
