job_id,split_family,layer,world,condition,task,repeat_id,fold_id,negative_class,positive_class,original_selected_k,adjusted_selected_k,delta_selected_k_adjusted_minus_original,direction_sensitive_intersection_n,direction_sensitive_union_n,direction_sensitive_jaccard,direction_sensitive_overlap_coefficient,direction_insensitive_intersection_n,direction_insensitive_union_n,direction_insensitive_jaccard,direction_insensitive_overlap_coefficient,common_unordered_pair_n,reversed_common_pair_n,reversal_rate_among_common_unordered_pairs,original_train_relation_vote_n,original_train_tie_vote_n,original_train_tie_rate,original_test_relation_vote_n,original_test_tie_vote_n,original_test_tie_rate,adjusted_train_relation_vote_n,adjusted_train_tie_vote_n,adjusted_train_tie_rate,adjusted_test_relation_vote_n,adjusted_test_tie_vote_n,adjusted_test_tie_rate,delta_test_tie_rate_adjusted_minus_original,delta_train_tie_rate_adjusted_minus_original
tier1_main_003979,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,18,5,CN,AD_FTD,5,9,4,1,13,0.07692307692307693,0.2,1,13,0.07692307692307693,0.2,1,0,0.0,360,0,0.0,80,0,0.0,648,0,0.0,144,0,0.0,0.0,0.0
tier1_main_003981,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,19,1,CN,AD_FTD,9,3,-6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,630,0,0.0,162,0,0.0,210,0,0.0,54,0,0.0,0.0,0.0
tier1_main_003983,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,19,2,CN,AD_FTD,9,3,-6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,630,0,0.0,162,0,0.0,210,0,0.0,54,0,0.0,0.0,0.0
tier1_main_003985,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,19,3,CN,AD_FTD,5,9,4,0,14,0.0,0.0,0,14,0.0,0.0,0,0,,350,0,0.0,90,0,0.0,630,0,0.0,162,0,0.0,0.0,0.0
tier1_main_003987,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,19,4,CN,AD_FTD,5,9,4,0,14,0.0,0.0,0,14,0.0,0.0,0,0,,350,0,0.0,90,0,0.0,630,0,0.0,162,0,0.0,0.0,0.0
tier1_main_003989,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,19,5,CN,AD_FTD,9,9,0,5,13,0.38461538461538464,0.5555555555555556,5,13,0.38461538461538464,0.5555555555555556,5,0,0.0,648,0,0.0,144,0,0.0,648,0,0.0,144,0,0.0,0.0,0.0
tier1_main_003991,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,20,1,CN,AD_FTD,3,5,2,2,6,0.3333333333333333,0.6666666666666666,2,6,0.3333333333333333,0.6666666666666666,2,0,0.0,210,0,0.0,54,0,0.0,350,0,0.0,90,0,0.0,0.0,0.0
tier1_main_003993,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,20,2,CN,AD_FTD,3,5,2,0,8,0.0,0.0,0,8,0.0,0.0,0,0,,210,0,0.0,54,0,0.0,350,0,0.0,90,0,0.0,0.0,0.0
tier1_main_003995,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,20,3,CN,AD_FTD,5,3,-2,2,6,0.3333333333333333,0.6666666666666666,2,6,0.3333333333333333,0.6666666666666666,2,0,0.0,350,0,0.0,90,0,0.0,210,0,0.0,54,0,0.0,0.0,0.0
tier1_main_003997,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,20,4,CN,AD_FTD,9,3,-6,2,10,0.2,0.6666666666666666,2,10,0.2,0.6666666666666666,2,0,0.0,630,0,0.0,162,0,0.0,210,0,0.0,54,0,0.0,0.0,0.0
tier1_main_003999,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds004504__EC,AD_FTD_vs_CN,20,5,CN,AD_FTD,9,9,0,2,16,0.125,0.2222222222222222,2,16,0.125,0.2222222222222222,2,0,0.0,648,0,0.0,144,0,0.0,648,0,0.0,144,0,0.0,0.0,0.0
tier1_main_004001,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,1,CN,AD,9,5,-4,3,11,0.2727272727272727,0.6,3,11,0.2727272727272727,0.6,3,0,0.0,459,0,0.0,126,0,0.0,255,0,0.0,70,0,0.0,0.0,0.0
tier1_main_004003,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,2,CN,AD,1,9,8,0,10,0.0,0.0,0,10,0.0,0.0,0,0,,52,0,0.0,13,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004005,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,3,CN,AD,9,3,-6,2,10,0.2,0.6666666666666666,2,10,0.2,0.6666666666666666,2,0,0.0,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004007,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,4,CN,AD,3,1,-2,0,4,0.0,0.0,0,4,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004009,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,1,5,CN,AD,9,3,-6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,477,0,0.0,108,0,0.0,159,0,0.0,36,0,0.0,0.0,0.0
tier1_main_004011,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,1,CN,AD,5,5,0,2,8,0.25,0.4,2,8,0.25,0.4,2,0,0.0,255,0,0.0,70,0,0.0,255,0,0.0,70,0,0.0,0.0,0.0
tier1_main_004013,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,2,CN,AD,9,9,0,5,13,0.38461538461538464,0.5555555555555556,5,13,0.38461538461538464,0.5555555555555556,5,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004015,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,3,CN,AD,9,5,-4,0,14,0.0,0.0,0,14,0.0,0.0,0,0,,468,4,0.00854700854700855,117,2,0.0170940170940171,260,0,0.0,65,0,0.0,-0.0170940170940171,-0.00854700854700855
tier1_main_004017,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,4,CN,AD,1,1,0,0,2,0.0,0.0,0,2,0.0,0.0,0,0,,52,0,0.0,13,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004019,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,2,5,CN,AD,9,5,-4,4,10,0.4,0.8,4,10,0.4,0.8,4,0,0.0,477,0,0.0,108,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004021,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,1,CN,AD,9,5,-4,4,10,0.4,0.8,4,10,0.4,0.8,4,0,0.0,459,0,0.0,126,0,0.0,255,0,0.0,70,0,0.0,0.0,0.0
tier1_main_004023,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,2,CN,AD,3,9,6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004025,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,3,CN,AD,9,9,0,0,18,0.0,0.0,0,18,0.0,0.0,0,0,,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004027,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,4,CN,AD,9,1,-8,0,10,0.0,0.0,0,10,0.0,0.0,0,0,,468,0,0.0,117,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004029,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,3,5,CN,AD,5,5,0,1,9,0.1111111111111111,0.2,1,9,0.1111111111111111,0.2,1,0,0.0,265,0,0.0,60,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004031,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,1,CN,AD,3,9,6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,153,0,0.0,42,0,0.0,459,0,0.0,126,0,0.0,0.0,0.0
tier1_main_004033,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,2,CN,AD,5,5,0,2,8,0.25,0.4,2,8,0.25,0.4,2,0,0.0,260,0,0.0,65,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004035,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,3,CN,AD,9,3,-6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004037,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,4,CN,AD,9,9,0,2,16,0.125,0.2222222222222222,2,16,0.125,0.2222222222222222,2,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004039,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,4,5,CN,AD,3,5,2,1,7,0.14285714285714285,0.3333333333333333,1,7,0.14285714285714285,0.3333333333333333,1,0,0.0,159,0,0.0,36,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004041,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,1,CN,AD,9,9,0,5,13,0.38461538461538464,0.5555555555555556,5,13,0.38461538461538464,0.5555555555555556,5,0,0.0,459,0,0.0,126,0,0.0,459,0,0.0,126,0,0.0,0.0,0.0
tier1_main_004043,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,2,CN,AD,3,9,6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004045,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,3,CN,AD,9,9,0,5,13,0.38461538461538464,0.5555555555555556,5,13,0.38461538461538464,0.5555555555555556,5,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004047,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,4,CN,AD,9,3,-6,2,10,0.2,0.6666666666666666,2,10,0.2,0.6666666666666666,2,0,0.0,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004049,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,5,5,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,159,0,0.0,36,0,0.0,159,0,0.0,36,0,0.0,0.0,0.0
tier1_main_004051,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,1,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,153,0,0.0,42,0,0.0,153,0,0.0,42,0,0.0,0.0,0.0
tier1_main_004053,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,2,CN,AD,9,5,-4,1,13,0.07692307692307693,0.2,1,13,0.07692307692307693,0.2,1,0,0.0,468,0,0.0,117,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004055,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,3,CN,AD,9,1,-8,1,9,0.1111111111111111,1.0,1,9,0.1111111111111111,1.0,1,0,0.0,468,0,0.0,117,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004057,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,4,CN,AD,9,3,-6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004059,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,6,5,CN,AD,9,5,-4,2,12,0.16666666666666666,0.4,2,12,0.16666666666666666,0.4,2,0,0.0,477,0,0.0,108,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004061,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,1,CN,AD,9,5,-4,3,11,0.2727272727272727,0.6,3,11,0.2727272727272727,0.6,3,0,0.0,459,0,0.0,126,0,0.0,255,0,0.0,70,0,0.0,0.0,0.0
tier1_main_004063,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,2,CN,AD,9,9,0,7,11,0.6363636363636364,0.7777777777777778,7,11,0.6363636363636364,0.7777777777777778,7,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004065,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,3,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004067,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,4,CN,AD,5,3,-2,0,8,0.0,0.0,0,8,0.0,0.0,0,0,,260,0,0.0,65,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004069,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,7,5,CN,AD,5,5,0,2,8,0.25,0.4,2,8,0.25,0.4,2,0,0.0,265,0,0.0,60,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004071,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,1,CN,AD,1,1,0,0,2,0.0,0.0,0,2,0.0,0.0,0,0,,51,0,0.0,14,0,0.0,51,0,0.0,14,0,0.0,0.0,0.0
tier1_main_004073,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,2,CN,AD,3,9,6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004075,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,3,CN,AD,5,3,-2,1,7,0.14285714285714285,0.3333333333333333,1,7,0.14285714285714285,0.3333333333333333,1,0,0.0,260,0,0.0,65,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004077,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,4,CN,AD,1,5,4,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,52,0,0.0,13,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004079,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,8,5,CN,AD,9,5,-4,0,14,0.0,0.0,0,14,0.0,0.0,0,0,,477,2,0.00419287211740042,108,4,0.037037037037037,265,0,0.0,60,0,0.0,-0.037037037037037,-0.00419287211740042
tier1_main_004081,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,1,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,153,0,0.0,42,0,0.0,153,0,0.0,42,0,0.0,0.0,0.0
tier1_main_004083,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,2,CN,AD,5,5,0,1,9,0.1111111111111111,0.2,1,9,0.1111111111111111,0.2,1,0,0.0,260,0,0.0,65,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004085,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,3,CN,AD,9,5,-4,1,13,0.07692307692307693,0.2,1,13,0.07692307692307693,0.2,1,0,0.0,468,0,0.0,117,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004087,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,4,CN,AD,9,1,-8,0,10,0.0,0.0,0,10,0.0,0.0,0,0,,468,0,0.0,117,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004089,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,9,5,CN,AD,9,3,-6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,477,0,0.0,108,0,0.0,159,0,0.0,36,0,0.0,0.0,0.0
tier1_main_004091,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,1,CN,AD,9,9,0,3,15,0.2,0.3333333333333333,3,15,0.2,0.3333333333333333,3,0,0.0,459,0,0.0,126,0,0.0,459,0,0.0,126,0,0.0,0.0,0.0
tier1_main_004093,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,2,CN,AD,9,9,0,0,18,0.0,0.0,0,18,0.0,0.0,0,0,,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004095,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,3,CN,AD,9,3,-6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004097,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,4,CN,AD,9,3,-6,2,10,0.2,0.6666666666666666,2,10,0.2,0.6666666666666666,2,0,0.0,468,0,0.0,117,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004099,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,10,5,CN,AD,9,9,0,4,14,0.2857142857142857,0.4444444444444444,4,14,0.2857142857142857,0.4444444444444444,4,0,0.0,477,0,0.0,108,0,0.0,477,0,0.0,108,0,0.0,0.0,0.0
tier1_main_004101,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,1,CN,AD,9,3,-6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,459,0,0.0,126,0,0.0,153,0,0.0,42,0,0.0,0.0,0.0
tier1_main_004103,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,2,CN,AD,5,9,4,1,13,0.07692307692307693,0.2,1,13,0.07692307692307693,0.2,1,0,0.0,260,0,0.0,65,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004105,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,3,CN,AD,3,1,-2,0,4,0.0,0.0,0,4,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,52,0,0.0,13,0,0.0,0.0,0.0
tier1_main_004107,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,4,CN,AD,5,9,4,1,13,0.07692307692307693,0.2,1,13,0.07692307692307693,0.2,1,0,0.0,260,0,0.0,65,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004109,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,11,5,CN,AD,5,5,0,2,8,0.25,0.4,2,8,0.25,0.4,2,0,0.0,265,0,0.0,60,0,0.0,265,0,0.0,60,0,0.0,0.0,0.0
tier1_main_004111,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,1,CN,AD,5,9,4,0,14,0.0,0.0,0,14,0.0,0.0,0,0,,255,0,0.0,70,0,0.0,459,0,0.0,126,0,0.0,0.0,0.0
tier1_main_004113,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,2,CN,AD,3,5,2,1,7,0.14285714285714285,0.3333333333333333,1,7,0.14285714285714285,0.3333333333333333,1,0,0.0,156,0,0.0,39,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004115,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,3,CN,AD,3,5,2,0,8,0.0,0.0,0,8,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004117,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,4,CN,AD,3,9,6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004119,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,12,5,CN,AD,5,9,4,5,9,0.5555555555555556,1.0,5,9,0.5555555555555556,1.0,5,0,0.0,265,0,0.0,60,0,0.0,477,0,0.0,108,0,0.0,0.0,0.0
tier1_main_004121,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,1,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,153,0,0.0,42,0,0.0,153,0,0.0,42,0,0.0,0.0,0.0
tier1_main_004123,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,2,CN,AD,3,9,6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004125,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,3,CN,AD,1,9,8,1,9,0.1111111111111111,1.0,1,9,0.1111111111111111,1.0,1,0,0.0,52,0,0.0,13,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004127,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,4,CN,AD,3,9,6,0,12,0.0,0.0,0,12,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004129,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,13,5,CN,AD,3,9,6,1,11,0.09090909090909091,0.3333333333333333,1,11,0.09090909090909091,0.3333333333333333,1,0,0.0,159,0,0.0,36,0,0.0,477,0,0.0,108,0,0.0,0.0,0.0
tier1_main_004131,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,1,CN,AD,3,3,0,1,5,0.2,0.3333333333333333,1,5,0.2,0.3333333333333333,1,0,0.0,153,0,0.0,42,0,0.0,153,0,0.0,42,0,0.0,0.0,0.0
tier1_main_004133,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,2,CN,AD,9,9,0,4,14,0.2857142857142857,0.4444444444444444,4,14,0.2857142857142857,0.4444444444444444,4,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
tier1_main_004135,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,3,CN,AD,3,3,0,0,6,0.0,0.0,0,6,0.0,0.0,0,0,,156,0,0.0,39,0,0.0,156,0,0.0,39,0,0.0,0.0,0.0
tier1_main_004137,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,4,CN,AD,3,5,2,1,7,0.14285714285714285,0.3333333333333333,1,7,0.14285714285714285,0.3333333333333333,1,0,0.0,156,0,0.0,39,0,0.0,260,0,0.0,65,0,0.0,0.0,0.0
tier1_main_004139,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,14,5,CN,AD,1,1,0,0,2,0.0,0.0,0,2,0.0,0.0,0,0,,53,0,0.0,12,0,0.0,53,0,0.0,12,0,0.0,0.0,0.0
tier1_main_004141,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,15,1,CN,AD,3,9,6,2,10,0.2,0.6666666666666666,2,10,0.2,0.6666666666666666,2,0,0.0,153,0,0.0,42,0,0.0,459,0,0.0,126,0,0.0,0.0,0.0
tier1_main_004143,P0,P0_derivative_amplitude_deciles,REGION_AGGREGATES_ALL,ds006036__EO_or_photomark,AD_vs_CN,15,2,CN,AD,9,9,0,1,17,0.058823529411764705,0.1111111111111111,1,17,0.058823529411764705,0.1111111111111111,1,0,0.0,468,0,0.0,117,0,0.0,468,0,0.0,117,0,0.0,0.0,0.0
