"condition","task","analysis_scope","representation","representation_raw","representation_family","method","model_role","manuscript_role","mean_macroF1","mean_MCC","mean_balanced_accuracy","mean_model_size","mean_n_relations","mean_n_feature_mentions","n_rows","n_repeats","rank"
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.709432219415693,0.463431315907784,0.737469696969697,6.33,3.165,6.33,20,20,13
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.754456190920998,0.556501280478315,0.78819696969697,8,4,8,20,20,3
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.736720029931929,0.506262729095699,0.760795454545454,6.33,3.165,6.33,20,20,7
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.724977949772915,0.476098022152356,0.727469696969697,NA,NA,NA,20,20,10
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.729115879784883,0.51083127555055,0.722530303030303,NA,NA,NA,20,20,9
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.750759081417777,0.52667739244284,0.751992424242424,NA,NA,NA,20,20,4
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,19
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.748998939998994,0.547001968127527,0.783530303030303,7.94,3.97,7.94,20,20,5
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.778448688081837,0.598437430099222,0.770484848484848,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.437444007788535,0.0480429830151911,0.51475,NA,NA,NA,20,20,18
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.776090523164436,0.582788600840674,0.768651515151515,NA,NA,NA,20,20,2
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.653537508182504,0.364445471085292,0.686295454545454,2,1,2,20,20,17
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.696013653254885,0.417782321423925,0.701295454545454,NA,NA,NA,20,20,14
"EC","AD+FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.696013653254885,0.417782321423925,0.701295454545454,NA,NA,NA,20,20,15
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.578889157921205,0.239344261620419,0.599287878787879,NA,NA,NA,20,20,18
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.679460317872951,0.415526571905332,0.6915,5.23,2.615,5.23,20,20,7
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.671981443238439,0.404068861790265,0.685742424242424,6,3,6,20,20,9
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.647465469830643,0.363418267896711,0.666787878787879,4.68,2.34,4.68,20,20,13
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.683594959711671,0.426535954850256,0.695606060606061,8,4,8,20,20,6
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.664750205141897,0.396956190450366,0.680833333333333,5.91,2.955,5.91,20,20,10
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.736392790650369,0.516853000590883,0.742318181818182,8,4,8,20,20,2
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.694507111506348,0.437746233874272,0.70105303030303,5.91,2.955,5.91,20,20,5
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.676269218931734,0.369842295887451,0.686863636363636,NA,NA,NA,20,20,8
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.588092095297118,0.258795672742011,0.602348484848485,NA,NA,NA,20,20,17
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.633012662098848,0.293003154874505,0.648659090909091,NA,NA,NA,20,20,14
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,19
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.697964144789542,0.451847922150141,0.711901515151515,7.72,3.86,7.72,20,20,4
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.730622886351573,0.499001078837059,0.7245,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.61892190451006,0.325109875973157,0.6265,NA,NA,NA,20,20,15
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.756874148281585,0.533252146048493,0.769280303030303,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.616907803481373,0.312340814633484,0.646583333333333,2,1,2,20,20,16
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.651842903983885,0.32502458650963,0.657515151515151,NA,NA,NA,20,20,11
"EC","AD+FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.651842903983885,0.32502458650963,0.657515151515151,NA,NA,NA,20,20,12
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.621776931042199,0.312255215894487,0.630265151515152,NA,NA,NA,20,20,17
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.688176812846795,0.435522765393819,0.694416666666667,6.37,3.185,6.37,20,20,8
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.677110789242789,0.411450941943245,0.682568181818182,6,3,6,20,20,10
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.676185409859929,0.408152538646901,0.681863636363636,5.6,2.8,5.6,20,20,11
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.693019257124224,0.441245068608315,0.697371212121212,8,4,8,20,20,7
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.680267646943899,0.415762831861549,0.68580303030303,7.24,3.62,7.24,20,20,9
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.720977702731677,0.479084160248125,0.719886363636364,8,4,8,20,20,4
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.706781573600442,0.465385538227809,0.70930303030303,7.24,3.62,7.24,20,20,5
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","kNN","standard_ML","standard ML baseline",0.728960317015186,0.473568253202877,0.738825757575758,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.586635343051085,0.258843803675417,0.60619696969697,NA,NA,NA,20,20,18
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.67158653900491,0.365227744930253,0.685878787878788,NA,NA,NA,20,20,12
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,19
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.693310673259078,0.435640288079614,0.697242424242424,7.36,3.68,7.36,20,20,6
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.743671305158875,0.517453272935058,0.738287878787879,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.648653554244634,0.364578345174698,0.649886363636364,NA,NA,NA,20,20,15
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.737601598780489,0.495101176414368,0.74469696969697,NA,NA,NA,20,20,2
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.635045647037537,0.335537113198056,0.647734848484848,2,1,2,20,20,16
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.670753120439757,0.364081139540984,0.675909090909091,NA,NA,NA,20,20,13
"EC","AD+FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.670753120439757,0.364081139540984,0.675909090909091,NA,NA,NA,20,20,14
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.731619153924303,0.507032026746719,0.724416666666667,NA,NA,NA,20,20,9
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.758415753681042,0.555224605890765,0.788113636363636,5.09,2.545,5.09,20,20,4
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.712802385391116,0.533453852982339,0.771022727272727,6,3,6,20,20,13
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.753530758406055,0.543475763167206,0.782128787878788,4.44,2.22,4.44,20,20,5
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.729962844545413,0.543180251977722,0.782545454545455,8,4,8,20,20,10
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.762456883006092,0.566213707986181,0.795212121212121,5.48,2.74,5.48,20,20,2
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.666212238956434,0.492469328602633,0.7475,8,4,8,20,20,18
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.769839574381811,0.575637602042333,0.799780303030303,5.48,2.74,5.48,20,20,1
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.72450137867472,0.470476796303127,0.72594696969697,NA,NA,NA,20,20,11
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.73406416656062,0.514314240596827,0.728121212121212,NA,NA,NA,20,20,8
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.735009828011291,0.505438354847281,0.733181818181818,NA,NA,NA,20,20,7
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,19
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.696917503565892,0.519087442960052,0.765439393939394,6.98,3.49,6.98,20,20,16
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.76133817990827,0.563032317878357,0.753992424242424,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.715616204299338,0.487732682805252,0.709454545454545,NA,NA,NA,20,20,12
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.753312357339245,0.542424333848874,0.747507575757576,NA,NA,NA,20,20,6
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.692657904061434,0.475368291167331,0.743560606060606,2,1,2,20,20,17
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.707704282160858,0.438807227473271,0.711939393939394,NA,NA,NA,20,20,14
"EC","AD+FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.707704282160858,0.438807227473271,0.711939393939394,NA,NA,NA,20,20,15
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.623493002256547,0.320469978945277,0.62955303030303,NA,NA,NA,20,20,17
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.702935986105373,0.449948901902791,0.717,5.72,2.86,5.72,20,20,7
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.695575296022708,0.434721648841707,0.703787878787879,6,3,6,20,20,8
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.680033982992648,0.408187972326241,0.696674242424242,4.6,2.3,4.6,20,20,11
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.717293125406075,0.47144409268076,0.72394696969697,8,4,8,20,20,4
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.691369702065607,0.428364067733192,0.70575,6.06,3.03,6.06,20,20,9
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.742554624474079,0.521453294406437,0.742924242424242,8,4,8,20,20,1
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.709318166646747,0.459324826444618,0.719015151515151,6.06,3.03,6.06,20,20,6
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.689413469098716,0.397826816209994,0.697636363636363,NA,NA,NA,20,20,10
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.620881420493389,0.317702041785701,0.626757575757576,NA,NA,NA,20,20,18
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.632066893721885,0.294673372183603,0.649242424242424,NA,NA,NA,20,20,16
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,19
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.734412682370924,0.502708668155572,0.739227272727273,7.52,3.76,7.52,20,20,2
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.716224672085968,0.467438933486345,0.71,NA,NA,NA,20,20,5
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.643345981624017,0.360992938426336,0.647068181818182,NA,NA,NA,20,20,15
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.718984503985318,0.45760541791579,0.720234848484849,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.671413838542766,0.389457825974234,0.690469696969697,2,1,2,20,20,12
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.651994512572202,0.327272644531663,0.654916666666667,NA,NA,NA,20,20,13
"EC","AD+FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.651994512572202,0.327272644531663,0.654916666666667,NA,NA,NA,20,20,14
"EC","AD+FTD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.732814348739161,0.514242118266457,0.724242424242424,NA,NA,NA,20,20,5
"EC","AD+FTD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Global-best standard ML","global_best_ML","global-best standard ML marker",0.778448688081837,0.598437430099222,0.770484848484848,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.750759081417777,0.52667739244284,0.751992424242424,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.748998939998994,0.547001968127527,0.783530303030303,7.94,3.97,7.94,20,20,4
"EC","AD+FTD vs CN","best_representation_landscape","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.776090523164436,0.582788600840674,0.768651515151515,NA,NA,NA,20,20,2
"EC","AD+FTD vs CN","best_representation_landscape","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.401481481481481,0,0.5,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","best_representation_landscape","Raw amplitude deciles","RAW_DECILES","amplitude-decile","kNN","standard_ML","standard ML baseline",0.728960317015186,0.473568253202877,0.738825757575758,NA,NA,NA,20,20,1
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.73406416656062,0.514314240596827,0.728121212121212,NA,NA,NA,20,20,2
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.715616204299338,0.487732682805252,0.709454545454545,NA,NA,NA,20,20,3
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.692657904061434,0.475368291167331,0.743560606060606,2,1,2,20,20,6
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Tuned compact k-TSP envelope","best_compact_rank_rule","descriptive tuned compact sensitivity envelope",0.769839574381811,0.575637602042333,0.799780303030303,5.48,2.74,5.48,20,20,1
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.707704282160858,0.438807227473271,0.711939393939394,NA,NA,NA,20,20,4
"EC","AD+FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.707704282160858,0.438807227473271,0.711939393939394,NA,NA,NA,20,20,5
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.643918852389441,0.345496580110341,0.665166666666667,NA,NA,NA,20,20,12
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.680260926981515,0.415748889814249,0.69175,6.1,3.05,6.1,20,20,7
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.680984317969612,0.413683944267053,0.6925,6,3,6,20,20,6
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.670517368252662,0.389441288898271,0.680666666666667,5.2,2.6,5.2,20,20,9
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.706165431790432,0.473173173889396,0.71575,8,4,8,20,20,3
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.676980845951434,0.402928072491421,0.687916666666667,6.6,3.3,6.6,20,20,8
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.75097152194211,0.565408406710025,0.75875,8,4,8,20,20,1
